[58, 55, 49, 46]G-diminished triad
[62, 53, 46, 39]Bb-perfect-fourth major tetrachord
[60, 51, 46, 41]C-quartal tetramirror
[60, 51, 45, 41]F-dominant seventh chord
[58, 50, 46, 34]Minor Sixth with octave doublings above Bb
[65, 59, 57, 50]B-half-diminished seventh chord
[71, 66, 62, 52]B-perfect-fourth minor tetrachord
[71, 66, 62, 50]B-minor triad
[69, 64, 60, 55]A-minor seventh chord
[69, 64, 59, 48]A-major-second minor tetrachord
[67, 64, 60, 47]C-major seventh chord
[71, 67, 64, 40]E-minor triad
[69, 67, 64, 41]F-phrygian tetrachord
[67, 65, 62, 43]G-incomplete dominant-seventh chord
[67, 64, 59, 43]E-minor triad
[62, 60, 55, 48]C-quartal trichord
[64, 55, 50, 46]E-half-diminished seventh chord
[65, 62, 57, 43]D-perfect-fourth minor tetrachord
[67, 64, 55, 40]Minor Third with octave doublings above E
[67, 64, 53, 40]E-phrygian trichord
[65, 61, 57, 45]F-augmented triad
[64, 62, 53, 45]D-major-second minor tetrachord
[69, 67, 50, 43]G-quartal trichord
[69, 65, 50, 43]D-perfect-fourth minor tetrachord
[72, 64, 48, 45]A-minor triad
[72, 62, 50, 47]B-phrygian trichord
[70, 63, 56, 53]F-quartal tetramirror
[75, 63, 58, 55]Eb-major triad
[75, 67, 58, 58]Eb-major triad
[75, 68, 58, 58]Ab-quartal trichord
[75, 69, 65, 48]F-dominant seventh chord
[75, 69, 63, 48]A-diminished triad
[74, 70, 67, 46]G-minor triad
[72, 68, 68, 53]F-minor triad
[72, 70, 68, 55]Ab-phrygian tetrachord
[77, 72, 68, 56]F-minor triad
[77, 72, 68, 58]F-perfect-fourth minor tetrachord
[74, 72, 67, 60]C-quartal trichord
[69, 65, 62, 53]D-minor triad
[69, 65, 63, 53]F-incomplete dominant-seventh chord
[72, 67, 63, 45]A-half-diminished seventh chord
[72, 65, 62, 45]D-minor seventh chord
[74, 63, 60, 47]C-alternating tetramirror
[75, 63, 59, 48]Cb-major-minor trichord
[72, 69, 63, 48]A-diminished triad
[67, 67, 63, 60]C-minor triad
[68, 67, 63, 60]C-major seventh chord
[70, 67, 62, 58]G-minor triad
[72, 67, 63, 57]A-half-diminished seventh chord
[74, 67, 58, 58]G-minor triad
[74, 68, 58, 58]Bb-incomplete dominant-seventh chord
[72, 71, 65, 57]F-all-interval tetrachord
[77, 72, 62, 56]D-half-diminished seventh chord
[75, 74, 63, 55]Eb-incomplete major-seventh chord
[74, 72, 57, 54]D-dominant seventh chord
[67, 63, 60, 57]A-half-diminished seventh chord
[65, 62, 62, 58]Bb-major triad
[69, 65, 58, 51]F-tritone quartal tetrachord
[70, 67, 63, 50]Eb-major seventh chord
[60, 54, 57, 45]F#-diminished triad
[63, 62, 53, 44]D-minor-second diminished tetrachord
[70, 63, 55, 43]Eb-major triad
[62, 56, 51, 44]D-tritone-fourth
[58, 55, 53, 50]G-minor seventh chord
[60, 60, 56, 43]Ab-incomplete major-seventh chord
[64, 59, 55, 47]E-minor triad
[57, 60, 53, 41]F-major triad
[57, 60, 52, 41]F-major seventh chord
[64, 61, 55, 53]C#-major-third diminished tetrachord
[65, 50, 58, 50]Bb-major triad
[64, 57, 57, 48]A-minor triad
[62, 50, 57, 46]Bb-incomplete major-seventh chord
[62, 50, 55, 46]G-minor triad
[62, 62, 57, 41]D-minor triad
[64, 62, 57, 41]D-major-second minor tetrachord
[65, 62, 45, 41]D-minor triad
[62, 57, 47, 43]G-major-second major tetrachord
[62, 55, 47, 38]G-major triad
[63, 58, 53, 49]Bb-perfect-fourth minor tetrachord
[68, 62, 51, 48]G#-all-interval tetrachord
[68, 63, 51, 47]G#-minor triad
[68, 63, 53, 47]E#-half-diminished seventh chord
[66, 63, 60, 45]B#-diminished seventh chord
[63, 58, 55, 36]C-minor seventh chord
[56, 50, 46, 41]enharmonic to dominant seventh chord above E#
[58, 58, 51, 39]Perfect Fifth with octave doublings above Eb
[58, 56, 50, 46]Bb-incomplete dominant-seventh chord
[58, 55, 50, 46]G-minor triad
[56, 55, 51, 48]C-major seventh chord
[56, 53, 51, 48]E#-minor seventh chord
[56, 51, 51, 48]G#-major triad
[56, 53, 46, 50]G#-German augmented sixth chord
[55, 51, 46, 51]Eb-major triad
[55, 52, 50, 40]E-incomplete minor-seventh chord
[60, 55, 47, 43]C-incomplete major-seventh chord
[57, 52, 47, 36]A-major-second minor tetrachord
[55, 50, 48, 36]C-quartal trichord
[60, 60, 55, 48]Perfect Fourth with octave doublings above C
[67, 67, 48, 40]C-major triad
[68, 67, 60, 41]F-major-second minor tetrachord
[68, 67, 60, 43]C-incomplete major-seventh chord
[68, 64, 60, 44]E-augmented triad
[65, 63, 60, 50]D-minor tetramirror
[68, 60, 56, 53]E#-minor triad
[63, 62, 58, 46]Eb-incomplete major-seventh chord
[65, 62, 57, 47]B-half-diminished seventh chord
[63, 62, 55, 50]Eb-incomplete major-seventh chord
[63, 59, 55, 51]Cb-augmented triad
[60, 60, 55, 50]C-quartal trichord
[65, 60, 55, 45]F-major-second major tetrachord
[65, 50, 50, 47]B-diminished triad
[60, 53, 43, 41]F-quartal trichord
[67, 64, 50, 47]E-minor seventh chord
[67, 57, 55, 41]F-whole-tone trichord
[60, 55, 47, 45]A-lydian tetrachord
[55, 50, 45, 41]D-perfect-fourth minor tetrachord
[64, 52, 48, 36]Major Third with octave doublings above C
[65, 55, 52, 50]E-minor tetramirror
[64, 59, 47, 45]A-quartal trichord
[55, 55, 52, 40]Minor Third with octave doublings above E
[65, 59, 48, 43]G-tritone quartal tetrachord
[69, 65, 60, 60]F-major triad
[75, 69, 60, 48]A-diminished triad
[74, 68, 65, 46]Bb-dominant seventh chord
[72, 67, 64, 58]C-dominant seventh chord
[77, 68, 60, 55]F-major-second minor tetrachord
[77, 68, 60, 53]F-minor triad
[77, 67, 60, 51]C-perfect-fourth minor tetrachord
[72, 65, 58, 55]G-quartal tetramirror
[72, 65, 63, 45]F-dominant seventh chord
[75, 65, 60, 48]F-incomplete dominant-seventh chord
[74, 65, 60, 50]D-incomplete minor-seventh chord
[74, 68, 59, 50]G#-diminished triad
[72, 65, 65, 56]F-minor triad
[72, 63, 65, 56]F-minor seventh chord
[72, 62, 65, 56]D-half-diminished seventh chord
[67, 64, 62, 48]C-major-second major tetrachord
[67, 65, 62, 50]G-incomplete dominant-seventh chord
[69, 65, 60, 41]F-major triad
[65, 62, 60, 50]D-incomplete minor-seventh chord
[62, 59, 57, 53]B-half-diminished seventh chord
[69, 64, 52, 49]A-major triad
[69, 65, 50, 50]D-minor triad
[69, 64, 57, 50]D-quartal trichord
[69, 65, 62, 48]D-minor seventh chord
[69, 66, 62, 46]Bb-augmented major tetrachord
[69, 66, 62, 45]D-major triad
[70, 67, 55, 39]Eb-major triad
[69, 67, 63, 36]A-half-diminished seventh chord
[67, 67, 64, 48]C-major triad
[67, 67, 62, 46]G-minor triad
[72, 67, 58, 43]C-incomplete dominant-seventh chord
[72, 65, 60, 47]B-tritone-fourth
[69, 61, 55, 52]A-dominant seventh chord
[67, 64, 48, 48]C-major triad
[67, 64, 55, 50]E-incomplete minor-seventh chord
[67, 64, 60, 53]C-perfect-fourth major tetrachord
[67, 62, 60, 55]C-quartal trichord
[69, 63, 60, 42]A-diminished seventh chord
[69, 62, 58, 42]Bb-augmented major tetrachord
[69, 62, 57, 42]D-major triad
[70, 63, 53, 43]Eb-major-second major tetrachord
[70, 65, 53, 43]G-incomplete minor-seventh chord
[70, 67, 51, 43]Eb-major triad
[70, 65, 50, 45]Bb-major seventh chord
[70, 65, 50, 46]Bb-major triad
[67, 65, 48, 48]F-quartal trichord
[67, 63, 60, 45]A-half-diminished seventh chord
[66, 62, 58, 50]Bb-augmented triad
[72, 69, 52, 45]A-minor triad
[72, 69, 50, 45]D-incomplete dominant-seventh chord
[72, 69, 53, 45]F-major triad
[74, 67, 50, 47]G-major triad
[74, 65, 50, 47]B-diminished triad
[67, 64, 54, 48]C-all-interval tetrachord
[69, 64, 55, 49]A-dominant seventh chord
[69, 66, 55, 49]F#-all-interval tetrachord
[71, 66, 59, 50]B-minor triad
[71, 66, 57, 50]B-minor seventh chord
[71, 66, 55, 50]G-major seventh chord
[71, 66, 54, 51]B-major triad
[71, 66, 52, 51]B-perfect-fourth major tetrachord
[71, 59, 54, 51]B-major triad
[67, 64, 60, 45]A-minor seventh chord
[66, 62, 60, 45]D-dominant seventh chord
[66, 60, 60, 45]F#-diminished triad
[64, 62, 57, 48]A-perfect-fourth minor tetrachord
[64, 60, 58, 48]C-incomplete dominant-seventh chord
[65, 60, 58, 41]Bb-quartal trichord
[62, 59, 50, 42]B-minor triad
[63, 58, 46, 31]Eb-major triad
[63, 58, 51, 31]Eb-major triad
[65, 60, 51, 32]F-minor seventh chord
[65, 60, 50, 32]D-half-diminished seventh chord
[65, 60, 48, 32]F-minor triad
[67, 58, 51, 27]Eb-major triad
[67, 60, 51, 33]A-half-diminished seventh chord
[60, 57, 53, 51]F-dominant seventh chord
[60, 57, 55, 51]A-half-diminished seventh chord
[60, 58, 55, 46]C-incomplete dominant-seventh chord
[58, 58, 55, 44]G-phrygian trichord
[70, 62, 53, 44]Bb-dominant seventh chord
[70, 62, 53, 43]G-minor seventh chord
[72, 60, 55, 44]Ab-incomplete major-seventh chord
[63, 53, 48, 44]F-minor seventh chord
[67, 57, 50, 46]G-major-second minor tetrachord
[65, 58, 55, 39]Eb-major-second major tetrachord
[70, 55, 62, 43]G-minor triad
[72, 60, 57, 51]A-diminished triad
[70, 60, 55, 43]C-incomplete dominant-seventh chord
[66, 62, 57, 38]D-major triad
[67, 62, 57, 38]G-quartal trichord
[70, 62, 55, 44]G-all-interval tetrachord
[64, 60, 56, 48]Ab-augmented triad
[70, 61, 55, 51]Eb-dominant seventh chord
[72, 60, 56, 51]Ab-major triad
[73, 58, 58, 51]D#-incomplete dominant-seventh chord
[68, 60, 53, 48]E#-minor triad
[68, 60, 52, 41]E-minor-augmented tetrachord
[70, 60, 53, 53]Bb-quartal trichord
[72, 55, 55, 51]C-minor triad
[72, 55, 55, 50]C-quartal trichord
[68, 62, 56, 47]G#-diminished triad
[67, 63, 47, 43]Eb-augmented triad
[65, 62, 50, 43]G-incomplete dominant-seventh chord
[65, 63, 58, 41]Eb-quartal trichord
[71, 62, 56, 41]B-diminished seventh chord
[72, 60, 55, 39]C-minor triad
[74, 60, 55, 39]C-major-second minor tetrachord
[67, 59, 62, 41]G-dominant seventh chord
[67, 59, 62, 38]G-major triad
[59, 53, 53, 38]B-diminished triad
[62, 58, 55, 41]G-minor seventh chord
[67, 56, 51, 53]F-lydian tetrachord
[63, 58, 51, 55]Eb-major triad
[63, 55, 51, 51]Minor Sixth with octave doublings above Eb
[60, 59, 55, 41]G-tritone quartal tetrachord
[60, 60, 55, 45]A-incomplete minor-seventh chord
[55, 55, 48, 45]A-incomplete minor-seventh chord
[62, 55, 52, 48]C-major-second major tetrachord
[62, 62, 54, 50]Minor Sixth with octave doublings above D
[62, 60, 54, 52]D-whole-tone tetramirror
[60, 58, 52, 45]A-all-interval tetrachord
[72, 64, 55, 58]C-dominant seventh chord
[74, 65, 57, 57]D-minor triad
[76, 67, 58, 55]E-diminished triad
[74, 65, 58, 57]Bb-major seventh chord
[74, 64, 59, 56]E-dominant seventh chord
[74, 62, 57, 54]D-major triad
[74, 62, 59, 54]B-minor triad
[74, 66, 60, 50]D-incomplete dominant-seventh chord
[76, 68, 59, 52]E-major triad
[72, 69, 60, 57]Minor Third with octave doublings above A
[72, 69, 62, 57]D-incomplete dominant-seventh chord
[72, 64, 60, 48]Minor Sixth with octave doublings above C
[74, 65, 60, 55]D-quartal tetramirror
[74, 69, 60, 55]A-quartal tetramirror
[74, 62, 59, 43]G-major triad
[77, 67, 55, 59]G-incomplete dominant-seventh chord
[76, 69, 64, 49]A-major triad
[76, 64, 60, 57]A-minor triad
[72, 64, 64, 55]C-major triad
[74, 62, 57, 53]D-minor triad
[76, 61, 55, 52]C#-diminished triad
[77, 62, 57, 50]D-minor triad
[77, 64, 57, 48]F-major seventh chord
[74, 65, 56, 47]D-diminished seventh chord
[74, 65, 57, 45]D-minor triad
[74, 64, 59, 44]E-dominant seventh chord
[67, 64, 62, 47]E-minor seventh chord
[67, 65, 60, 43]F-quartal trichord
[67, 65, 59, 43]G-incomplete dominant-seventh chord
[70, 62, 55, 52]E-half-diminished seventh chord
[69, 60, 58, 53]F-perfect-fourth major tetrachord
[71, 67, 50, 47]G-major triad
[71, 67, 50, 48]G-perfect-fourth major tetrachord
[71, 67, 55, 48]C-incomplete major-seventh chord
[69, 65, 60, 55]F-major-second major tetrachord
[65, 62, 57, 57]D-minor triad
[65, 57, 60, 45]F-major triad
[65, 57, 60, 47]F-all-interval tetrachord
[62, 55, 59, 43]G-major triad
[65, 60, 56, 39]F-minor seventh chord
[65, 65, 58, 38]Bb-major triad
[70, 63, 51, 48]C-incomplete minor-seventh chord
[63, 59, 56, 44]Ab-minor triad
[69, 63, 55, 45]A-incomplete half-diminished seventh chord
[60, 48, 55, 40]C-major triad
[60, 57, 54, 47]F#-perfect-fourth diminished tetrachord
[62, 54, 48, 45]D-dominant seventh chord
[59, 55, 50, 50]G-major triad
[60, 57, 50, 50]D-incomplete dominant-seventh chord
[64, 52, 59, 45]A-quartal trichord
[64, 52, 59, 44]E-major triad
[64, 55, 60, 40]C-major triad
[64, 57, 60, 41]F-major seventh chord
[64, 52, 43, 48]C-major triad
[64, 54, 45, 48]F#-half-diminished seventh chord
[65, 55, 52, 48]C-perfect-fourth major tetrachord
[67, 57, 50, 45]G-quartal trichord
[67, 58, 52, 40]E-diminished triad
[62, 59, 52, 47]E-incomplete dominant-seventh chord
[64, 57, 52, 50]D-quartal trichord
[64, 56, 52, 52]Minor Sixth with octave doublings above E
[62, 56, 52, 52]E-incomplete dominant-seventh chord
[67, 55, 50, 46]G-minor triad
[67, 55, 52, 46]E-diminished triad
[62, 55, 53, 38]G-incomplete dominant-seventh chord
[64, 55, 50, 38]E-incomplete minor-seventh chord
[64, 59, 52, 48]C-incomplete major-seventh chord
[64, 57, 52, 47]A-quartal trichord
[64, 59, 52, 47]Perfect Fourth with octave doublings above B
[57, 57, 52, 42]F#-incomplete minor-seventh chord
[64, 60, 48, 33]A-minor triad
[67, 65, 62, 60]D-quartal tetramirror
[69, 60, 57, 55]A-incomplete minor-seventh chord
[71, 67, 64, 43]E-minor triad
[71, 65, 62, 43]G-dominant seventh chord
[74, 67, 60, 57]A-quartal tetramirror
[74, 66, 59, 55]G-major seventh chord
[72, 60, 55, 45]A-incomplete minor-seventh chord
[69, 62, 55, 48]A-quartal tetramirror
[65, 59, 53, 41]Diminished Fifth with octave doublings above F
[65, 60, 52, 43]C-perfect-fourth major tetrachord
[64, 64, 55, 47]E-minor triad
[62, 60, 57, 52]A-perfect-fourth minor tetrachord
[62, 57, 55, 53]D-perfect-fourth minor tetrachord
[69, 60, 53, 55]F-major-second major tetrachord
[71, 62, 57, 47]B-incomplete minor-seventh chord
[67, 58, 64, 55]E-diminished triad
[65, 60, 57, 57]F-major triad
[60, 53, 45, 29]F-major triad
[62, 53, 45, 29]D-minor triad
[63, 46, 43, 31]Eb-major triad
[63, 48, 43, 33]A-half-diminished seventh chord
[62, 50, 41, 34]Bb-major triad
[62, 50, 46, 34]Major Third with octave doublings above Bb
[62, 51, 46, 34]Eb-incomplete major-seventh chord
[60, 53, 46, 29]Bb-quartal trichord
[55, 53, 46, 41]G-incomplete minor-seventh chord
[57, 52, 41, 40]F-incomplete major-seventh chord
[60, 57, 48, 43]A-incomplete minor-seventh chord
[65, 53, 45, 38]D-minor triad
[65, 53, 46, 36]Bb-quartal trichord
[60, 53, 48, 34]Bb-quartal trichord
[60, 53, 48, 33]F-major triad
[62, 53, 46, 36]Bb-major-second major tetrachord
[58, 55, 49, 43]G-diminished triad
[57, 55, 48, 40]A-minor seventh chord
[58, 55, 50, 40]E-half-diminished seventh chord
[55, 50, 45, 34]G-major-second minor tetrachord
[50, 50, 43, 35]G-major triad
[62, 53, 55, 47]G-dominant seventh chord
[63, 53, 57, 48]F-dominant seventh chord
[60, 51, 60, 36]Major Sixth with octave doublings above C
[62, 58, 56, 41]Bb-dominant seventh chord
[63, 62, 48, 48]C-minor trichord
[63, 60, 43, 50]C-major-second minor tetrachord
[63, 59, 43, 50]Eb-augmented major tetrachord
[67, 56, 48, 51]Ab-major seventh chord
[57, 55, 46, 41]G-lydian tetrachord
[68, 60, 65, 53]E#-minor triad
[68, 62, 65, 53]enharmonic equivalent to diminished triad above F
[75, 67, 62, 48]C-major-second minor tetrachord
[75, 67, 62, 50]Eb-incomplete major-seventh chord
[72, 63, 58, 55]C-minor seventh chord
[74, 68, 58, 53]Bb-dominant seventh chord
[75, 68, 60, 51]Ab-major triad
[75, 65, 56, 51]F-incomplete minor-seventh chord
[75, 65, 60, 46]C-quartal tetramirror
[77, 70, 62, 57]Bb-major seventh chord
[68, 62, 56, 53]enharmonic equivalent to diminished triad above E#
[65, 63, 56, 58]F-quartal tetramirror
[65, 63, 55, 58]Eb-major-second major tetrachord
[66, 63, 57, 48]D#-diminished seventh chord
[60, 60, 51, 55]C-minor triad
[65, 58, 55, 43]G-incomplete minor-seventh chord
[60, 56, 56, 41]F-minor triad
[63, 55, 63, 46]Eb-major triad
[65, 60, 63, 44]F-minor seventh chord
[65, 58, 62, 46]Bb-major triad
[67, 58, 63, 39]Eb-major triad
[67, 65, 58, 50]G-minor seventh chord
[72, 67, 51, 48]C-minor triad
[72, 68, 51, 48]Ab-major triad
[71, 68, 53, 50]G#-diminished seventh chord
[71, 67, 53, 50]G-dominant seventh chord
[72, 67, 58, 52]C-dominant seventh chord
[70, 62, 57, 55]G-major-second minor tetrachord
[70, 63, 53, 46]Eb-quartal trichord
[68, 63, 58, 41]E#-quartal tetramirror
[65, 62, 62, 46]Bb-major triad
[65, 62, 60, 44]D-half-diminished seventh chord
[65, 59, 56, 43]F-harmonic minor tetrachord
[69, 60, 55, 51]A-half-diminished seventh chord
[67, 63, 55, 51]Major Third with octave doublings above Eb
[70, 62, 54, 50]Bb-augmented triad
[72, 63, 54, 45]A-diminished seventh chord
[67, 59, 55, 48]C-incomplete major-seventh chord
[60, 59, 53, 53]B-tritone-fourth
[67, 60, 58, 48]C-incomplete dominant-seventh chord
[67, 62, 57, 51]Eb-minor-second quartal tetrachord
[65, 60, 58, 53]Bb-quartal trichord
[62, 55, 52, 46]E-half-diminished seventh chord
[67, 60, 58, 41]G-quartal tetramirror
[65, 59, 57, 41]B-incomplete half-diminished seventh chord
[58, 55, 55, 40]E-diminished triad
[58, 52, 46, 38]E-incomplete half-diminished seventh chord
[57, 53, 48, 36]F-major triad
[55, 53, 50, 34]G-minor seventh chord
[55, 52, 50, 34]E-half-diminished seventh chord
[55, 50, 50, 34]G-minor triad
[62, 60, 50, 31]C-quartal trichord
[62, 60, 52, 31]C-major-second major tetrachord
[67, 60, 53, 40]C-perfect-fourth major tetrachord
[67, 57, 53, 38]D-perfect-fourth minor tetrachord
[58, 50, 41, 38]Bb-major triad
[58, 50, 43, 40]E-half-diminished seventh chord
[60, 48, 45, 40]A-minor triad
[62, 53, 46, 38]Bb-major triad
[72, 64, 58, 55]C-dominant seventh chord
[70, 64, 61, 43]C#-diminished seventh chord
[65, 63, 56, 49]Db-major-second major tetrachord
[67, 61, 58, 48]G-perfect-fourth diminished tetrachord
[68, 61, 58, 46]A#-incomplete minor-seventh chord
[70, 61, 58, 46]Major Sixth with octave doublings above Bb
[68, 60, 52, 48]C-augmented triad
[68, 62, 58, 53]enharmonic to dominant seventh chord above E#
[63, 55, 58, 48]C-minor seventh chord
[67, 65, 58, 43]G-incomplete minor-seventh chord
[70, 61, 53, 49]Bb-minor triad
[70, 61, 53, 48]Bb-major-second minor tetrachord
[72, 63, 54, 46]C-half-diminished seventh chord
[70, 64, 48, 46]C-incomplete dominant-seventh chord
[68, 65, 50, 47]E#-diminished seventh chord
[60, -1, -1, -1]C
[67, -1, -1, -1]G
[69, 57, 55, 53]F-whole-tone trichord
[69, 57, 53, 50]D-minor triad
[67, 59, 52, 55]E-minor triad
[67, 57, 52, 55]A-incomplete dominant-seventh chord
[66, 60, 50, 50]D-incomplete dominant-seventh chord
[67, 59, 59, 50]G-major triad
[69, 64, 57, 45]Perfect Fourth with octave doublings above A
[65, 62, 55, 50]G-incomplete dominant-seventh chord
[65, 59, 57, 45]B-incomplete half-diminished seventh chord
[62, 56, 52, 48]C-augmented seventh chord
[62, 59, 56, 47]G#-diminished triad
[60, 59, 56, 47]Ab-major-minor trichord
[62, 56, 59, 52]E-dominant seventh chord
[62, 53, 57, 57]D-minor triad
[64, 55, 55, 59]E-minor triad
[65, 48, 53, 57]F-major triad
[64, 57, 50, 38]D-quartal trichord
[70, 65, 56, 50]Bb-dominant seventh chord
[70, 65, 55, 49]G-half-diminished seventh chord
[70, 65, 53, 49]Bb-minor triad
[68, 63, 58, 48]G#-major-second major tetrachord
[65, 63, 56, 37]Db-major-second major tetrachord
[63, 61, 56, 37]Db-quartal trichord
[70, 62, 53, 56]Bb-dominant seventh chord
[72, 68, 60, 56]Major Third with octave doublings above Ab
[72, 63, -1, -1]Major Sixth above Eb
[70, 61, 60, 56]Bb-lydian tetrachord
[68, 60, 60, 56]Minor Sixth with octave doublings above G#
[68, 60, 58, 55]C-phrygian tetrachord
[67, 58, 56, 53]G-minor tetramirror
[65, 56, 56, 53]Major Sixth with octave doublings above F
[65, 56, 55, 51]F-lydian tetrachord
[67, 60, 49, 46]G-perfect-fourth diminished tetrachord
[67, 61, 51, 51]Eb-incomplete dominant-seventh chord
[69, 63, 54, 48]D#-diminished seventh chord
[66, 62, 60, 38]D-incomplete dominant-seventh chord
[62, 58, 55, 34]G-minor triad
[65, 62, 62, 47]B-diminished triad
[65, 59, 55, 39]Eb-augmented seventh chord
[63, 60, 55, 34]C-minor seventh chord
[65, 60, 53, 32]F-minor triad
[63, 60, 55, 31]C-minor triad
[62, 60, 56, 29]D-half-diminished seventh chord
[67, 60, 57, 41]F-major-second major tetrachord
[69, 60, 52, 36]A-minor triad
[70, 62, 50, 43]G-minor triad
[69, 60, 53, 46]F-perfect-fourth major tetrachord
[66, 62, 57, 45]D-major triad
[69, 60, 55, 43]A-incomplete minor-seventh chord
[69, 62, 55, 38]G-quartal trichord
[72, 64, 52, 45]A-minor triad
[72, 64, 54, 45]F#-half-diminished seventh chord
[71, 62, 55, 48]G-perfect-fourth major tetrachord
[69, 60, 52, 50]A-perfect-fourth minor tetrachord
[71, 59, 50, 43]G-major triad
[71, 62, 50, 41]B-diminished triad
[72, 55, 48, 40]enharmonic equivalent to major triad above Fb
[71, 64, 55, 36]C-major seventh chord
[69, 57, 54, 38]D-major triad
[67, 62, 53, 48]D-quartal tetramirror
[67, 64, 60, 40]C-major triad
[67, 62, 59, 40]E-minor seventh chord
[69, 60, 57, 43]A-incomplete minor-seventh chord
[67, 59, 52, 49]C#-half-diminished seventh chord
[62, 59, 55, 48]G-perfect-fourth major tetrachord
[57, 57, 53, 50]D-minor triad
[57, 57, 52, 50]D-quartal trichord
[59, 54, 54, 39]B-major triad
[57, 54, 54, 39]D#-diminished triad
[64, 60, 57, 36]A-minor triad
[62, 57, 55, 38]G-quartal trichord
[62, 57, 54, 38]D-major triad
[60, 57, 53, 50]D-minor seventh chord
[67, 55, 50, 50]Perfect Fourth with octave doublings above D
[69, 65, 53, 46]Bb-incomplete major-seventh chord
[72, 62, 55, 50]C-quartal trichord
[63, 60, 51, 55]C-minor triad
[62, 55, 55, 39]Eb-incomplete major-seventh chord
[67, 58, 49, 40]G-diminished seventh chord
[62, 55, 48, 36]C-quartal trichord
[62, 56, 53, 46]Bb-dominant seventh chord
[67, 61, 58, 51]Eb-dominant seventh chord
[67, 60, 56, 39]Ab-major seventh chord
[62, 54, 57, 50]D-major triad
[62, 54, 59, 50]B-minor triad
[60, 57, 50, 54]D-dominant seventh chord
[59, 57, 50, 55]G-major-second major tetrachord
[65, 62, 48, 50]D-incomplete minor-seventh chord
[65, 62, 47, 50]B-diminished triad
[65, 58, 50, 38]Bb-major triad
[67, 58, 50, 40]E-half-diminished seventh chord
[64, 61, 45, 45]A-major triad
[62, 62, 57, 46]Bb-incomplete major-seventh chord
[64, 59, 57, 52]A-quartal trichord
[64, 59, 56, 52]E-major triad
[76, 72, 69, 55]A-minor seventh chord
[79, 72, 64, 55]C-major triad
[79, 69, 60, 55]A-incomplete minor-seventh chord
[76, 71, 62, 55]E-minor seventh chord
[76, 69, 60, 53]F-major seventh chord
[79, 74, 65, 50]G-incomplete dominant-seventh chord
[79, 70, 67, 52]E-diminished triad
[72, 69, 64, 55]A-minor seventh chord
[72, 67, 60, 64]C-major triad
[71, 67, 62, 62]G-major triad
[69, 67, 64, 60]A-minor seventh chord
[69, 67, 64, 57]A-incomplete dominant-seventh chord
[69, 66, 60, 62]D-dominant seventh chord
[79, 64, 71, 52]E-minor triad
[79, 62, 71, 52]E-minor seventh chord
[77, 62, 69, 59]B-half-diminished seventh chord
[76, 64, 67, 60]C-major triad
[76, 65, 69, 60]F-major seventh chord
[74, 69, 60, 50]D-incomplete dominant-seventh chord
[69, 62, 54, 45]D-major triad
[60, 60, 56, 44]Major Third with octave doublings above Ab
[60, 60, 56, 41]F-minor triad
[69, 58, 51, 51]A-tritone-fourth
[70, 63, 51, 43]Eb-major triad
[70, 63, 51, 44]Ab-quartal trichord
[65, 62, 55, 38]G-incomplete dominant-seventh chord
[67, 59, 50, 38]G-major triad
[67, 60, 48, 41]F-quartal trichord
[67, 64, 48, 45]A-minor seventh chord
[67, 64, 47, 45]E-perfect-fourth minor tetrachord
[64, 60, 44, 40]C-augmented triad
[64, 59, 44, 40]E-major triad
[69, 62, 52, 48]A-perfect-fourth minor tetrachord
[62, 57, 53, 43]D-perfect-fourth minor tetrachord
[67, 59, 55, 41]G-incomplete dominant-seventh chord
[64, 57, 55, 43]A-incomplete dominant-seventh chord
[65, 55, 50, 38]G-incomplete dominant-seventh chord
[62, 57, 43, 42]D-perfect-fourth major tetrachord
[55, 55, 52, 48]C-major triad
[55, 55, 52, 47]E-minor triad
[67, 62, 52, 35]E-minor seventh chord
[67, 64, 57, 37]A-dominant seventh chord
[64, 59, 48, 40]C-incomplete major-seventh chord
[57, 57, 51, 42]D#-diminished triad
[57, 55, 48, 41]F-major-second major tetrachord
[57, 52, 48, 43]A-minor seventh chord
[64, 60, 52, 40]Major Third with octave doublings above E
[71, 64, 60, 55]C-major seventh chord
[72, 65, 59, 43]G-tritone quartal tetrachord
[74, 67, 60, 45]A-quartal tetramirror
[72, 64, 59, 45]A-major-second minor tetrachord
[72, 64, 56, 47]Fb-augmented major tetrachord
[72, 66, 57, 50]D-dominant seventh chord
[69, 62, 52, 50]D-quartal trichord
[69, 65, 57, 48]F-major triad
[64, 62, 55, 50]E-incomplete minor-seventh chord
[67, 62, 53, 50]G-incomplete dominant-seventh chord
[67, 61, 52, 45]A-dominant seventh chord
[67, 64, 60, 58]C-dominant seventh chord
[71, 62, 57, 45]B-incomplete minor-seventh chord
[72, 64, 56, 40]Fb-augmented triad
[74, 64, 56, 40]E-incomplete dominant-seventh chord
[70, 60, 52, 43]C-dominant seventh chord
[60, 60, 57, 45]Minor Third with octave doublings above A
[60, 53, 53, 41]Perfect Fifth with octave doublings above F
[67, 55, 55, 47]Minor Sixth with octave doublings above B
[65, 64, 53, 50]D-minor trichord
[64, 60, 50, 38]C-whole-tone trichord
[62, 53, 53, 50]Major Sixth with octave doublings above D
[64, 52, 55, 48]C-major triad
[64, 52, 55, 47]E-minor triad
[57, 57, 48, 42]F#-diminished triad
